Member,Order,SKU,Created On,Description
M33767,7680893,15669872,03/05/13 23:39,Avalakki / Poha
M33767,7680893,15668416,03/05/13 23:39,Banana
M33767,7680893,15668466,03/05/13 23:39,Root Vegetables
M33767,7680893,7571385,03/05/13 23:39,"Glucose, Marie & Milk Biscuits"
M33767,7680893,7753742,03/05/13 23:39,Health Drinks
M33767,7680893,15669775,03/05/13 23:39,Sooji & Rava
M33767,7680893,15669821,03/05/13 23:39,Whole Spices
M33767,7680893,15669832,03/05/13 23:39,Sugar
M33767,7680893,7593949,03/05/13 23:39,Cream Biscuits
M33767,7680893,15668459,03/05/13 23:39,Gourd & Cucumber
M33767,7680893,15668448,03/05/13 23:39,Exotic Vegetables
M33767,7680893,15668467,03/05/13 23:39,Beans
M33767,7680893,15668687,03/05/13 23:39,Root Vegetables
M33767,7680893,7753734,03/05/13 23:39,Health Drinks
M33767,7680893,15669861,03/05/13 23:39,Raw Peanuts
M33767,7680893,15669965,03/05/13 23:39,Raisins
M33767,7680893,15669971,03/05/13 23:39,Cashews
M33767,7680893,15669860,03/05/13 23:39,Moong Dal
M33767,7695836,15669875,41354.90556,Toor Dal
M33767,7695836,15668448,41354.90556,Exotic Vegetables
M33767,7695836,15668594,41354.90556,Exotic Vegetables
M33767,7695836,15668416,41354.90556,Banana
M33767,7695836,15668459,41354.90556,Gourd & Cucumber
M33767,7695836,7571385,41354.90556,"Glucose, Marie & Milk Biscuits"
M33767,7695836,15668494,41354.90556,Exotic Vegetables
M33767,7695836,15669871,41354.90556,Other Rice Products
M33767,7695836,15668379,41354.90556,Other Vegetables
M33767,7695836,15668466,41354.90556,Root Vegetables
M33767,7695836,15668467,41354.90556,Beans
M33767,7695836,7624792,41354.90556,Ghee
M33767,7695836,15669815,41354.90556,Jaggery
M33767,7697477,7640186,41356.62361,Honey
M33767,7706069,15670144,41294.58681,Organic F&V
M33767,7706069,15668416,41294.58681,Banana
M33767,7706069,15670250,41294.58681,Organic F&V
M33767,7706069,15668520,41294.58681,Bread
M33767,7706069,15670159,41294.58681,Organic F&V
M33767,7706069,92303194,41294.58681,Brooms & Dust Pans
M33767,7706069,15670160,41294.58681,Organic F&V
M33767,7709380,15669832,41297.58264,Sugar
M33767,7709380,15668449,41297.58264,Exotic Vegetables
M33767,7709380,15668687,41297.58264,Root Vegetables
M33767,7709380,7640186,41297.58264,Honey
M33767,7709380,15668469,41297.58264,Beans
M33767,7709380,15668596,41297.58264,Exotic Vegetables
M33767,7709380,15668463,41297.58264,Gourd & Cucumber
M33767,7709380,7580802,41297.58264,Sunflower Oils
M33767,7709380,15668460,41297.58264,Gourd & Cucumber
M33767,7709380,15668379,41297.58264,Other Vegetables
M33767,7709380,15668473,41297.58264,Beans
M33767,7722551,7729965,02/08/13 0:10,Sunflower Oils
M33767,7722551,15670250,02/08/13 0:10,Organic F&V
M33767,7722551,15669969,02/08/13 0:10,Cashews
M33767,7722551,15668466,02/08/13 0:10,Root Vegetables
M33767,7722551,15669786,02/08/13 0:10,Avalakki / Poha
M33767,7722551,7753739,02/08/13 0:10,Health Drinks
M33767,7722551,15669857,02/08/13 0:10,Raw Peanuts
M33767,7722551,15668462,02/08/13 0:10,Gourd & Cucumber
M33767,7722551,92380489,02/08/13 0:10,Vermicelli
M33767,7722551,15668448,02/08/13 0:10,Exotic Vegetables
M33767,7722551,7624792,02/08/13 0:10,Ghee
M33767,7722551,15669775,02/08/13 0:10,Sooji & Rava
M33767,7722551,15668687,02/08/13 0:10,Root Vegetables
M33767,7728282,15670182,41320.96042,Organic F&V
M33767,7728282,7640186,41320.96042,Honey
M33767,7728282,7753732,41320.96042,Health Drinks
M33767,7728282,15669976,41320.96042,Almonds
M33767,7728282,15669957,41320.96042,Other Dry Fruits
M33767,7764481,15668466,01/11/13 10:52,Root Vegetables
M33767,7764481,15668416,01/11/13 10:52,Banana
M33767,7764481,7609860,01/11/13 10:52,Health Drinks
M33767,7764481,15670161,01/11/13 10:52,Organic F&V
M33767,7773202,7624792,41199.53403,Ghee
M33767,7773202,15669814,41199.53403,Jaggery
M33767,7773202,15669872,41199.53403,Avalakki / Poha
M33767,7773202,15669832,41199.53403,Sugar
M33767,7773202,15669871,41199.53403,Other Rice Products
M33767,7773202,15669773,41199.53403,Urad Dal
M33767,7773202,7627860,41199.53403,Sunflower Oils
M33767,7773202,15669817,41199.53403,Whole Spices
M33767,7773202,7548497,41199.53403,Liquid Soaps & Bars
M33767,7773202,15670007,41199.53403,Cashews
M33767,7773202,15669955,41199.53403,Raisins
M33767,7773729,92434096,41198.55208,Other Sweets
M33767,7773729,15668416,41198.55208,Banana
M33767,7773729,15668462,41198.55208,Gourd & Cucumber
M33767,7773729,15668383,41198.55208,Other Vegetables
M33767,7773729,15668687,41198.55208,Root Vegetables
M33767,7773729,15669857,41198.55208,Raw Peanuts
M33767,7773729,7753742,41198.55208,Health Drinks
M33767,7773729,15668452,41198.55208,Brinjals
M33767,7773729,93091858,41198.55208,Curd
M33767,7773729,15668379,41198.55208,Other Vegetables
M33767,7773729,15669887,41198.55208,Maida
M33767,7773729,15668469,41198.55208,Beans
M33767,7773729,15668494,41198.55208,Exotic Vegetables
M33767,7773729,15669775,41198.55208,Sooji & Rava
M33767,7773729,15668595,41198.55208,Exotic Vegetables
M33767,7773729,15668466,41198.55208,Root Vegetables
M33767,7773729,15668460,41198.55208,Gourd & Cucumber
M33767,7793596,93175791,41235.8375,Ready Baking Mixes
M33767,7793596,15668449,41235.8375,Exotic Vegetables
M33767,7793596,15669963,41235.8375,Raisins
M33767,7793596,15668495,41235.8375,Exotic Vegetables
M33767,7793596,15668520,41235.8375,Bread
M33767,7793596,15670168,41235.8375,Organic F&V
M33767,7793596,15668466,41235.8375,Root Vegetables
M33767,7793596,15670157,41235.8375,Organic F&V
M33767,7793596,15670243,41235.8375,Organic F&V
M33767,7793596,15668416,41235.8375,Banana
M33767,7793596,15669975,41235.8375,Almonds
M33767,7793596,15669871,41235.8375,Other Rice Products
M33767,7793596,15670107,41235.8375,Other Vegetables
M33767,7793596,15670251,41235.8375,Organic F&V
M33767,7793596,15668480,41235.8375,Bread
M33767,7793596,15670255,41235.8375,Organic F&V
M33767,7793596,15668462,41235.8375,Gourd & Cucumber
M33767,7799709,15670004,07/06/12 10:54,Raw Rice
M33767,7799709,15669856,07/06/12 10:54,Sugar
M33767,7813014,15669832,41140.54028,Sugar
M33767,7813014,15669860,41140.54028,Moong Dal
M33767,7813014,15669878,41140.54028,Toor Dal
M33767,7813014,7593949,41140.54028,Cream Biscuits
M33767,7813014,15669814,41140.54028,Jaggery
M33767,7813014,7627860,41140.54028,Sunflower Oils
M33767,7813014,15669776,41140.54028,Other Dals
M33767,7813014,15669887,41140.54028,Maida
M33767,7813014,15669871,41140.54028,Other Rice Products
M33767,7813014,15669783,41140.54028,Sooji & Rava
M33767,7813014,7646275,41140.54028,Cotton & Bandages
M33767,7813014,15669821,41140.54028,Whole Spices
M33767,7813014,7587669,41140.54028,Organic Dals & Pulses
M33767,7813014,15669778,41140.54028,Other Dals
M33767,7813014,15669857,41140.54028,Raw Peanuts
M33767,7813014,15669869,41140.54028,Moong Dal
M33767,7813014,15669777,41140.54028,Urad Dal
M33767,7813014,15669775,41140.54028,Sooji & Rava
M33767,7813014,15669872,41140.54028,Avalakki / Poha
M33767,7833954,15669818,40936.45208,Whole Spices
M33767,7833954,7627860,40936.45208,Sunflower Oils
M33767,7833954,15669872,40936.45208,Avalakki / Poha
M33767,7833954,15668416,40936.45208,Banana
M33767,7833954,15669832,40936.45208,Sugar
M33767,7833954,15668449,40936.45208,Exotic Vegetables
M33767,7835202,15669779,40938.67847,Boiled Rice
M33767,7836059,15669861,40959.91181,Raw Peanuts
M33767,7836059,15669860,40959.91181,Moong Dal
M33767,7836059,15668416,40959.91181,Banana
M33767,7836059,15669775,40959.91181,Sooji & Rava
M33767,7836059,15669814,40959.91181,Jaggery
M33767,7836059,7753742,40959.91181,Health Drinks
M33767,7836059,15669773,40959.91181,Urad Dal
M33767,7836059,15669776,40959.91181,Other Dals
M33767,7836059,15668466,40959.91181,Root Vegetables
M33767,7836059,15669865,40959.91181,Other Dals
M33767,7836059,15668381,40959.91181,Other Vegetables
M33767,7836059,7574197,40959.91181,Vermicelli
M33767,7836059,7627860,40959.91181,Sunflower Oils
M33767,7836059,15669863,40959.91181,Moong Dal
M33767,7836059,7624792,40959.91181,Ghee
M33767,7836059,7632452,40959.91181,Liquid Detergent
M33767,7836059,15669859,40959.91181,Toor Dal
M33767,7836059,15669783,40959.91181,Sooji & Rava
M33767,7839781,7574197,40987.48819,Vermicelli
M33767,7839781,7633009,40987.48819,Face Wash
M33767,7839781,7753742,40987.48819,Health Drinks
M33767,7839781,15668466,40987.48819,Root Vegetables
M33767,7839781,15669780,40987.48819,Sugar
M33767,7839781,15669817,40987.48819,Whole Spices
M33767,7839781,7753734,40987.48819,Health Drinks
M33767,7839781,15669877,40987.48819,Whole Spices
M33767,7839781,15668448,40987.48819,Exotic Vegetables
M33767,7839781,15669815,40987.48819,Jaggery
M33767,7839781,15669832,40987.48819,Sugar
M33767,7839781,15669823,40987.48819,Whole Spices
M33767,7839781,15668467,40987.48819,Beans
M33767,7839781,15668377,40987.48819,Root Vegetables
M33767,7839781,15669869,40987.48819,Moong Dal
M33767,7839781,15669872,40987.48819,Avalakki / Poha
M33767,7839781,15668478,40987.48819,Banana
M33767,7839781,15669776,40987.48819,Other Dals
M33767,7842850,7628026,04/08/12 11:04,Ice Creams & Desserts
M33767,7842850,15668416,04/08/12 11:04,Banana
M33767,7842850,7627860,04/08/12 11:04,Sunflower Oils
M33767,7843140,7632452,04/09/12 10:39,Liquid Detergent
M33767,7843140,15668377,04/09/12 10:39,Root Vegetables
M33767,7843140,15668466,04/09/12 10:39,Root Vegetables
M33767,7843140,7753734,04/09/12 10:39,Health Drinks
M33767,7843140,15669776,04/09/12 10:39,Other Dals
M33767,7843140,15669872,04/09/12 10:39,Avalakki / Poha
M33767,7849804,15669776,05/06/12 14:40,Other Dals
M33767,7849804,15669872,05/06/12 14:40,Avalakki / Poha
M33767,7849804,15668466,05/06/12 14:40,Root Vegetables
M33767,7849804,15669780,05/06/12 14:40,Sugar
M33767,7849804,15669777,05/06/12 14:40,Urad Dal
M33767,7849804,15669883,05/06/12 14:40,Rice Flour
M33767,7849804,15669869,05/06/12 14:40,Moong Dal
M33767,7849804,15668687,05/06/12 14:40,Root Vegetables
M33767,7849804,15669814,05/06/12 14:40,Jaggery
M33767,7849804,15669878,05/06/12 14:40,Toor Dal
M33767,7849804,15669783,05/06/12 14:40,Sooji & Rava
M33767,7849804,15668416,05/06/12 14:40,Banana
M33767,7849804,7627860,05/06/12 14:40,Sunflower Oils
M33767,7849804,7574197,05/06/12 14:40,Vermicelli
M33767,7849804,15669860,05/06/12 14:40,Moong Dal
M33767,7849804,15669775,05/06/12 14:40,Sooji & Rava
M33767,7862157,7642485,41086.60417,Ice Creams & Desserts
M33767,7862157,15668687,41086.60417,Root Vegetables
M33767,7862157,15668460,41086.60417,Gourd & Cucumber
M33767,7862157,15669775,41086.60417,Sooji & Rava
M33767,7862157,15668416,41086.60417,Banana
M33767,7862157,15669777,41086.60417,Urad Dal
M33767,7862157,7627860,41086.60417,Sunflower Oils
M33767,7862157,15669878,41086.60417,Toor Dal
M33767,7862157,93141022,41086.60417,Yogurt & Lassi
M33767,7862157,15669857,41086.60417,Raw Peanuts
M33767,7862157,15669815,41086.60417,Jaggery
M33767,7862157,15669872,41086.60417,Avalakki / Poha
M33767,7862157,15669869,41086.60417,Moong Dal
M33767,7862157,7753742,41086.60417,Health Drinks
M33767,7862157,7649103,41086.60417,Packaged Drinking Water
M33767,7862157,7574197,41086.60417,Vermicelli
M33767,7862157,7753734,41086.60417,Health Drinks
M33767,7862157,15669778,41086.60417,Other Dals
M33767,7862157,15669760,41086.60417,Whole Spices
M33767,7862157,7572432,41086.60417,Cooking Paste
M33767,7862157,7628026,41086.60417,Ice Creams & Desserts
M33767,7862157,15669860,41086.60417,Moong Dal
M33767,7862157,15669887,41086.60417,Maida
M33767,7862157,15669805,41086.60417,Cashews
M33767,7862157,7587669,41086.60417,Organic Dals & Pulses
M33767,7862157,7601962,41086.60417,Corn Snacks
M33767,7862157,15669799,41086.60417,Raisins
M33767,7862157,15669776,41086.60417,Other Dals
M33767,7862157,15669783,41086.60417,Sooji & Rava
M33767,7862157,7624792,41086.60417,Ghee
M33767,7862157,15668466,41086.60417,Root Vegetables
M33767,7862157,15669821,41086.60417,Whole Spices
M33767,7884917,15668416,41804.65764,Banana
M33767,7884917,7753742,41804.65764,Health Drinks
M33767,7884917,15669866,41804.65764,Other Dals
M33767,7884917,7593949,41804.65764,Cream Biscuits
M33767,7884917,7582057,41804.65764,Health Drinks
M33767,7884917,15668460,41804.65764,Gourd & Cucumber
M33767,7884917,15669997,41804.65764,Other Dals
M33767,7884917,15668687,41804.65764,Root Vegetables
M33767,7884917,15668466,41804.65764,Root Vegetables
M33767,7884917,15669872,41804.65764,Avalakki / Poha
M33767,7884917,7610714,41804.65764,Corn Snacks
M33767,7884917,15669832,41804.65764,Sugar
M33767,7884917,15669995,41804.65764,Other Dals
M33767,7884917,15668480,41804.65764,Bread
M33767,7884917,15669778,41804.65764,Other Dals
M33767,7884917,15669857,41804.65764,Raw Peanuts
M33767,7884917,15669818,41804.65764,Whole Spices
M33767,7884917,7610739,41804.65764,Corn Snacks
M33767,7957231,7587664,41785.52222,Organic Dals & Pulses
M33767,7957231,15668416,41785.52222,Banana
M33767,7957231,15668687,41785.52222,Root Vegetables
M33767,7957231,7633009,41785.52222,Face Wash
M33767,7957231,7624792,41785.52222,Ghee
M33767,7957231,15668480,41785.52222,Bread
M33767,7957231,15668466,41785.52222,Root Vegetables
M33767,7957231,15668494,41785.52222,Exotic Vegetables
M33767,7957231,34986118,41785.52222,Whole Spices
M33767,7957231,15670007,41785.52222,Cashews
M33767,7957231,15668448,41785.52222,Exotic Vegetables
M33767,7957231,15669857,41785.52222,Raw Peanuts
M33767,8014861,15669872,41759.40556,Avalakki / Poha
M33767,8014861,15669887,41759.40556,Maida
M33767,8014861,34986128,41759.40556,Whole Spices
M33767,8014861,15669814,41759.40556,Jaggery
M33767,8014861,7640186,41759.40556,Honey
M33767,8033077,15668480,04/09/14 17:24,Bread
M33767,8033077,15669857,04/09/14 17:24,Raw Peanuts
M33767,8033077,15668381,04/09/14 17:24,Other Vegetables
M33767,8033077,15669976,04/09/14 17:24,Almonds
M33767,8033077,15669972,04/09/14 17:24,Cashews
M33767,8033077,15669957,04/09/14 17:24,Other Dry Fruits
M33767,8033077,15668460,04/09/14 17:24,Gourd & Cucumber
M33767,8033077,15668448,04/09/14 17:24,Exotic Vegetables
M33767,8033077,15668494,04/09/14 17:24,Exotic Vegetables
M33767,8033077,15669965,04/09/14 17:24,Raisins
M33767,8033077,15668416,04/09/14 17:24,Banana
M33767,8033077,15668466,04/09/14 17:24,Root Vegetables
M33767,8033077,15668687,04/09/14 17:24,Root Vegetables
M33767,8033077,15668468,04/09/14 17:24,Beans
M33767,8047035,7582057,41744.99097,Health Drinks
M33767,8047035,7753742,41744.99097,Health Drinks
M33767,8063911,34986123,41725.04236,Whole Spices
M33767,8063911,15669872,41725.04236,Avalakki / Poha
M33767,8063911,15668520,41725.04236,Bread
M33767,8063911,15669817,41725.04236,Whole Spices
M33767,8063911,7640186,41725.04236,Honey
M33767,8063911,7729965,41725.04236,Sunflower Oils
M33767,8063911,15668416,41725.04236,Banana
M33767,8063911,7571385,41725.04236,"Glucose, Marie & Milk Biscuits"
M33767,8144249,15668466,03/04/14 23:42,Root Vegetables
M33767,8144249,15669814,03/04/14 23:42,Jaggery
M33767,8144249,15668460,03/04/14 23:42,Gourd & Cucumber
M33767,8144249,7753742,03/04/14 23:42,Health Drinks
M33767,8144249,15669857,03/04/14 23:42,Raw Peanuts
M33767,8144249,15668416,03/04/14 23:42,Banana
M33767,8144249,15668448,03/04/14 23:42,Exotic Vegetables
M33767,8144249,7729965,03/04/14 23:42,Sunflower Oils
M33767,8144249,15668520,03/04/14 23:42,Bread
M33767,8144249,7624792,03/04/14 23:42,Ghee
M33767,8144249,7640186,03/04/14 23:42,Honey
M33767,8144249,15668687,03/04/14 23:42,Root Vegetables
M33767,8144249,15669832,03/04/14 23:42,Sugar
M33767,8192682,7624792,41667.75347,Ghee
M33767,8192682,15668460,41667.75347,Gourd & Cucumber
M33767,8192682,15668448,41667.75347,Exotic Vegetables
M33767,8192682,7640186,41667.75347,Honey
M33767,8192682,15669997,41667.75347,Other Dals
M33767,8192682,15668520,41667.75347,Bread
M33767,8192682,15669772,41667.75347,Other Dals
M33767,8192682,15669887,41667.75347,Maida
M33767,8192682,15668687,41667.75347,Root Vegetables
M33767,8192682,15668416,41667.75347,Banana
M33767,8221759,15668460,02/10/14 12:33,Gourd & Cucumber
M33767,8221759,15668466,02/10/14 12:33,Root Vegetables
M33767,8221759,15668462,02/10/14 12:33,Gourd & Cucumber
M33767,8221759,15668597,02/10/14 12:33,Exotic Vegetables
M33767,8221759,15668494,02/10/14 12:33,Exotic Vegetables
M33767,8221759,15668381,02/10/14 12:33,Other Vegetables
M33767,8235686,15668687,41656.47569,Root Vegetables
M33767,8235686,7587664,41656.47569,Organic Dals & Pulses
M33767,8235686,15668381,41656.47569,Other Vegetables
M33767,8235686,15669832,41656.47569,Sugar
M33767,8235686,7582057,41656.47569,Health Drinks
M33767,8235686,15670007,41656.47569,Cashews
M33767,8235686,7729965,41656.47569,Sunflower Oils
M33767,8235686,15668468,41656.47569,Beans
M33767,8235686,15669859,41656.47569,Toor Dal
M33767,8235686,15669872,41656.47569,Avalakki / Poha
M33767,8235686,7737279,41656.47569,"Shaving Cream, Foam & Gels"
M33767,8235686,15668460,41656.47569,Gourd & Cucumber
M33767,8235686,15669857,41656.47569,Raw Peanuts
M33767,8235686,7753742,41656.47569,Health Drinks
M33767,8235686,15669871,41656.47569,Other Rice Products
M33767,8235686,15670271,41656.47569,Other Dals
M33767,8235686,15668466,41656.47569,Root Vegetables
M33767,8270434,15668521,01/01/14 21:16,Bread
M33767,8270434,15668416,01/01/14 21:16,Banana
M33767,8270434,34992815,01/01/14 21:16,Cookies
M33767,8270434,15668478,01/01/14 21:16,Banana
M33767,8270434,15668466,01/01/14 21:16,Root Vegetables
M33767,8270434,15668448,01/01/14 21:16,Exotic Vegetables
M33767,8270434,15668379,01/01/14 21:16,Other Vegetables
M33767,8270434,7729965,01/01/14 21:16,Sunflower Oils
M33767,8270434,15668377,01/01/14 21:16,Root Vegetables
M33767,8337051,7640186,41606.45208,Honey
M33767,8337051,15668466,41606.45208,Root Vegetables
M33767,8337051,15668416,41606.45208,Banana
M33767,8337051,15669872,41606.45208,Avalakki / Poha
M33767,8337051,15668381,41606.45208,Other Vegetables
M33767,8337051,15668687,41606.45208,Root Vegetables
M33767,8337051,15668494,41606.45208,Exotic Vegetables
M33767,8337051,15668448,41606.45208,Exotic Vegetables
M33767,8337051,15668480,41606.45208,Bread
M33767,8337082,15669857,41606.46319,Raw Peanuts
M33767,8337082,15669814,41606.46319,Jaggery
M33767,8337790,15669832,41607.42639,Sugar
M33767,8354664,7624786,12/06/13 18:00,Ghee
M33767,8354664,15668520,12/06/13 18:00,Bread
M33767,8354664,15669861,12/06/13 18:00,Raw Peanuts
M33767,8354664,21408952,12/06/13 18:00,Whole Spices
M33767,8354664,7753742,12/06/13 18:00,Health Drinks
M33767,8370453,15668687,11/09/13 21:11,Root Vegetables
M33767,8370453,15668519,11/09/13 21:11,Bread
M33767,8370453,15669971,11/09/13 21:11,Cashews
M33767,8370453,15668466,11/09/13 21:11,Root Vegetables
M33767,8370453,15668416,11/09/13 21:11,Banana
M33767,8370453,15668381,11/09/13 21:11,Other Vegetables
M33767,8370453,15668460,11/09/13 21:11,Gourd & Cucumber
M33767,8370453,34989453,11/09/13 21:11,Cut Vegetables
M33767,8370453,15669861,11/09/13 21:11,Raw Peanuts
M33767,8370453,15669884,11/09/13 21:11,Whole Spices
M33767,8370453,15668467,11/09/13 21:11,Beans
M33767,8378586,15668520,41592.89306,Bread
M33767,8378586,15669863,41592.89306,Moong Dal
M33767,8378586,15669965,41592.89306,Raisins
M33767,8378586,7640186,41592.89306,Honey
M33767,8378586,15668416,41592.89306,Banana
M34566,6748661,7569801,41837.67639,Namkeen
M34566,6748661,7561680,41837.67639,Namkeen
M34566,6748661,15669829,41837.67639,Raw Rice
M34566,6748661,34987110,41837.67639,Curd
M34566,6748661,15668378,41837.67639,Other Vegetables
M34566,6748661,15668462,41837.67639,Gourd & Cucumber
M34566,6748661,15668478,41837.67639,Banana
M34566,6748661,7569802,41837.67639,Namkeen
M34566,6748661,15668480,41837.67639,Bread
M34566,6748661,15669866,41837.67639,Other Dals
M34566,7358500,15668478,41570.62917,Banana
M34566,7358500,15668480,41570.62917,Bread
M34566,7358500,15670269,41570.62917,Other Dals
M34566,7358500,15669866,41570.62917,Other Dals
M34566,7358500,15669772,41570.62917,Other Dals
M34566,7358500,7587656,41570.62917,Organic Rice & Rice Products
M34566,7358500,15668460,41570.62917,Gourd & Cucumber
M34566,7358500,15668378,41570.62917,Other Vegetables
M34566,7358500,15668467,41570.62917,Beans
M34566,7358500,15668688,41570.62917,Root Vegetables
M34566,7358500,93091858,41570.62917,Curd
M34566,7408717,15668478,09/05/13 12:06,Banana
M34566,7408717,15668480,09/05/13 12:06,Bread
M34566,7408717,15668468,09/05/13 12:06,Beans
M34566,7408717,7571385,09/05/13 12:06,"Glucose, Marie & Milk Biscuits"
M34566,7408717,7625761,09/05/13 12:06,Sunflower Oils
M34566,7408717,15668460,09/05/13 12:06,Gourd & Cucumber
M34566,7408717,15668688,09/05/13 12:06,Root Vegetables
M34566,7408717,7587656,09/05/13 12:06,Organic Rice & Rice Products
M34566,7408717,15669772,09/05/13 12:06,Other Dals
M34566,7408717,93091858,09/05/13 12:06,Curd
M34566,7408717,15669878,09/05/13 12:06,Toor Dal
M34566,7444185,15668457,41503.68472,Brinjals
M34566,7444185,15668468,41503.68472,Beans
M34566,7444185,15668378,41503.68472,Other Vegetables
M34566,7444185,7625765,41503.68472,Sunflower Oils
M34566,7444185,15668478,41503.68472,Banana
M34566,7444185,15668381,41503.68472,Other Vegetables
M34566,7444185,15668462,41503.68472,Gourd & Cucumber
M34566,7444185,92910992,41503.68472,Healthy Snacks
M34566,7444185,15668688,41503.68472,Root Vegetables
M34566,7484367,15669769,08/02/13 10:08,Other Dals
M34566,7484367,92956737,08/02/13 10:08,Buttermilk
M34566,7484367,15669860,08/02/13 10:08,Moong Dal
M34566,7484367,15669782,08/02/13 10:08,Raw Rice
M34566,7484367,7587656,08/02/13 10:08,Organic Rice & Rice Products
M34566,7484367,15669878,08/02/13 10:08,Toor Dal
M34566,7484367,15669772,08/02/13 10:08,Other Dals
M34566,7484367,15669861,08/02/13 10:08,Raw Peanuts
M34566,7484367,7628026,08/02/13 10:08,Ice Creams & Desserts
M34566,7484367,15668478,08/02/13 10:08,Banana
M34566,7484367,15669866,08/02/13 10:08,Other Dals
M34566,7484367,15670269,08/02/13 10:08,Other Dals
M34566,7484367,93091858,08/02/13 10:08,Curd
M34566,7484367,92910989,08/02/13 10:08,Healthy Snacks
M34566,7547476,15669878,41445.40139,Toor Dal
M34566,7547476,15668468,41445.40139,Beans
M34566,7547476,15668478,41445.40139,Banana
M34566,7547476,15668379,41445.40139,Other Vegetables
M34566,7547476,15669772,41445.40139,Other Dals
M34566,7547476,15670251,41445.40139,Organic F&V
M34566,7547476,15668688,41445.40139,Root Vegetables
M34566,7547476,15668457,41445.40139,Brinjals
M34566,7547476,15668462,41445.40139,Gourd & Cucumber
M34566,7547476,15668480,41445.40139,Bread
M34566,7547476,93091858,41445.40139,Curd
M34566,7547476,7625765,41445.40139,Sunflower Oils
M34566,7547476,15668381,41445.40139,Other Vegetables
M34566,7547476,34986125,41445.40139,Whole Spices
M34566,7579125,15669772,41422.78403,Other Dals
M34566,7579125,15668478,41422.78403,Banana
M34566,7579125,15668468,41422.78403,Beans
M34566,7579125,7625765,41422.78403,Sunflower Oils
M34566,7579125,15668480,41422.78403,Bread
M34566,7579125,15668379,41422.78403,Other Vegetables
M34566,7592761,15668478,06/06/13 11:02,Banana
M34566,7592761,15668462,06/06/13 11:02,Gourd & Cucumber
M34566,7592761,15668468,06/06/13 11:02,Beans
M34566,7592761,15668379,06/06/13 11:02,Other Vegetables
M34566,7592761,15668460,06/06/13 11:02,Gourd & Cucumber
M34566,7592761,15668520,06/06/13 11:02,Bread
M34566,7592761,15669815,06/06/13 11:02,Jaggery
M34566,7592761,15668381,06/06/13 11:02,Other Vegetables
M34566,7609541,15668478,05/02/13 8:47,Banana
M34566,7609541,15669811,05/02/13 8:47,Almonds
M34566,7609541,92910989,05/02/13 8:47,Healthy Snacks
M34566,7609541,15668480,05/02/13 8:47,Bread
M34566,7618641,15668468,05/09/13 9:43,Beans
M34566,7618641,15668478,05/09/13 9:43,Banana
M34566,7618641,93091858,05/09/13 9:43,Curd
M34566,7628049,15669811,41410.35972,Almonds
M34566,7628049,15668468,41410.35972,Beans
M34566,7628049,7625765,41410.35972,Sunflower Oils
M34566,7628049,15668688,41410.35972,Root Vegetables
M34566,7628049,15668478,41410.35972,Banana
M34566,7628049,15668480,41410.35972,Bread
M34566,7628049,15668379,41410.35972,Other Vegetables
M34566,7635433,15668459,41360.37986,Gourd & Cucumber
M34566,7635433,15668379,41360.37986,Other Vegetables
M34566,7635433,15670192,41360.37986,Organic F&V
M34566,7635433,15668467,41360.37986,Beans
M34566,7635433,15668478,41360.37986,Banana
M34566,7635433,7625765,41360.37986,Sunflower Oils
M34566,7635433,7637309,41360.37986,Mosquito Repellent
M34566,7635433,15669976,41360.37986,Almonds
M34566,7644942,7624792,04/03/13 21:51,Ghee
M34566,7644942,15670163,04/03/13 21:51,Organic F&V
M34566,7644942,15668462,04/03/13 21:51,Gourd & Cucumber
M34566,7644942,7587656,04/03/13 21:51,Organic Rice & Rice Products
M34566,7644942,15668378,04/03/13 21:51,Other Vegetables
M34566,7644942,15670192,04/03/13 21:51,Organic F&V
M34566,7644942,15668689,04/03/13 21:51,Root Vegetables
M34566,7644942,15668460,04/03/13 21:51,Gourd & Cucumber
M34566,7657770,15669824,41380.55903,Raw Rice
M34566,7657770,15668462,41380.55903,Gourd & Cucumber
M34566,7657770,15668468,41380.55903,Beans
M34566,7657770,15668480,41380.55903,Bread
M34566,7657770,15668379,41380.55903,Other Vegetables
M34566,7657770,15669811,41380.55903,Almonds
M34566,7657770,15669886,41380.55903,Sooji & Rava
M34566,7657770,15668478,41380.55903,Banana
M34566,7657770,15668457,41380.55903,Brinjals
M34566,7657770,15669772,41380.55903,Other Dals
M34566,7657770,92910993,41380.55903,Namkeen
M34566,7657770,15668689,41380.55903,Root Vegetables
M34566,7667278,7587656,41388.45,Organic Rice & Rice Products
M34566,7667278,15668462,41388.45,Gourd & Cucumber
M34566,7667278,15668379,41388.45,Other Vegetables
M34566,7667278,7572306,41388.45,Snacky Nuts
M34566,7667278,7586364,41388.45,Namkeen
M34566,7667278,15669866,41388.45,Other Dals
M34566,7667278,15668478,41388.45,Banana
M34566,7667278,15668468,41388.45,Beans
M34566,7667278,15668480,41388.45,Bread
M34566,7672844,15668689,41332.88681,Root Vegetables
M34566,7672844,15668480,41332.88681,Bread
M34566,7672844,15669811,41332.88681,Almonds
M34566,7672844,7580971,41332.88681,Ready Baking Mixes
M34566,7672844,15668459,41332.88681,Gourd & Cucumber
M34566,7672844,15668478,41332.88681,Banana
M34566,7672844,15668379,41332.88681,Other Vegetables
